close,date,high,low,oi,open,symbol,time,volume
31280.05,2020-01-08,31280.05,31263.1,1931360.0,31268.25,BANKNIFTY-I,13:38:00,1820
31281.35,2020-01-08,31295.8,31280.0,1933740.0,31280.0,BANKNIFTY-I,13:39:00,3720
31273.4,2020-01-08,31291.0,31273.4,1933740.0,31285.95,BANKNIFTY-I,13:40:00,1240
31272.5,2020-01-08,31284.8,31261.15,1933740.0,31273.85,BANKNIFTY-I,13:41:00,5060
31259.3,2020-01-08,31271.0,31252.6,1935480.0,31267.95,BANKNIFTY-I,13:42:00,3520
31254.95,2020-01-08,31261.0,31245.7,1935480.0,31259.3,BANKNIFTY-I,13:43:00,4920
31265.3,2020-01-08,31265.3,31248.6,1935480.0,31248.6,BANKNIFTY-I,13:44:00,5480
31245.75,2020-01-08,31265.3,31245.75,1935740.0,31265.3,BANKNIFTY-I,13:45:00,3120
31242.1,2020-01-08,31254.45,31240.0,1935740.0,31247.3,BANKNIFTY-I,13:46:00,5540
31241.05,2020-01-08,31244.9,31232.65,1935740.0,31240.0,BANKNIFTY-I,13:47:00,5500
31261.0,2020-01-08,31266.05,31241.05,1938220.0,31243.0,BANKNIFTY-I,13:48:00,3840
31282.2,2020-01-08,31289.8,31261.0,1938220.0,31261.0,BANKNIFTY-I,13:49:00,6660
31294.0,2020-01-08,31297.0,31282.2,1938220.0,31282.2,BANKNIFTY-I,13:50:00,5320
31283.3,2020-01-08,31301.05,31280.0,1937920.0,31292.1,BANKNIFTY-I,13:51:00,9400
31280.8,2020-01-08,31288.0,31276.15,1937920.0,31283.8,BANKNIFTY-I,13:52:00,1840
31287.95,2020-01-08,31299.3,31277.0,1937920.0,31280.8,BANKNIFTY-I,13:53:00,3860
31276.4,2020-01-08,31286.1,31270.85,1937220.0,31286.1,BANKNIFTY-I,13:54:00,2560
31279.3,2020-01-08,31285.0,31270.95,1937220.0,31276.4,BANKNIFTY-I,13:55:00,3760
31270.05,2020-01-08,31282.0,31270.0,1937220.0,31279.3,BANKNIFTY-I,13:56:00,2040
31263.05,2020-01-08,31279.0,31259.95,1937280.0,31270.05,BANKNIFTY-I,13:57:00,1720
31257.25,2020-01-08,31269.0,31257.25,1937280.0,31263.05,BANKNIFTY-I,13:58:00,1540
31268.95,2020-01-08,31283.85,31255.0,1937280.0,31257.25,BANKNIFTY-I,13:59:00,4160
31283.0,2020-01-08,31289.0,31268.95,1939480.0,31268.95,BANKNIFTY-I,14:00:00,4260
31306.65,2020-01-08,31309.7,31283.5,1939480.0,31286.0,BANKNIFTY-I,14:01:00,6920
31309.0,2020-01-08,31329.35,31300.0,1939480.0,31312.3,BANKNIFTY-I,14:02:00,15400
31316.2,2020-01-08,31316.2,31294.75,1941000.0,31307.0,BANKNIFTY-I,14:03:00,10680
31309.25,2020-01-08,31322.0,31306.1,1941000.0,31314.7,BANKNIFTY-I,14:04:00,9180
31288.0,2020-01-08,31310.0,31288.0,1941000.0,31305.85,BANKNIFTY-I,14:05:00,3240
31282.5,2020-01-08,31305.0,31282.5,1949780.0,31288.05,BANKNIFTY-I,14:06:00,6480
31290.0,2020-01-08,31292.35,31270.0,1949780.0,31287.65,BANKNIFTY-I,14:07:00,5460
31300.3,2020-01-08,31306.35,31285.35,1949780.0,31286.5,BANKNIFTY-I,14:08:00,3600
31311.05,2020-01-08,31318.4,31293.55,1953660.0,31300.0,BANKNIFTY-I,14:09:00,3700
31365.55,2020-01-08,31388.4,31309.0,1953660.0,31311.05,BANKNIFTY-I,14:10:00,91000
31402.1,2020-01-08,31411.95,31370.0,1953660.0,31370.0,BANKNIFTY-I,14:11:00,28060
31390.55,2020-01-08,31432.45,31390.55,1943800.0,31409.45,BANKNIFTY-I,14:12:00,33560
31362.3,2020-01-08,31392.1,31362.3,1943800.0,31386.75,BANKNIFTY-I,14:13:00,21520
31346.45,2020-01-08,31381.7,31346.45,1943800.0,31367.35,BANKNIFTY-I,14:14:00,13940
31342.3,2020-01-08,31367.3,31342.3,1939140.0,31347.95,BANKNIFTY-I,14:15:00,10120
31321.1,2020-01-08,31344.95,31319.9,1939140.0,31340.15,BANKNIFTY-I,14:16:00,9120
31341.1,2020-01-08,31344.95,31320.0,1939140.0,31327.15,BANKNIFTY-I,14:17:00,5040
31330.6,2020-01-08,31357.25,31330.1,1939920.0,31344.0,BANKNIFTY-I,14:18:00,4820
31318.55,2020-01-08,31347.0,31316.85,1939920.0,31330.6,BANKNIFTY-I,14:19:00,5400
31309.0,2020-01-08,31321.0,31292.0,1939920.0,31317.2,BANKNIFTY-I,14:20:00,15280
31320.2,2020-01-08,31330.0,31306.0,1938180.0,31313.75,BANKNIFTY-I,14:21:00,6060
31315.0,2020-01-08,31320.1,31303.55,1938180.0,31319.1,BANKNIFTY-I,14:22:00,3140
31331.05,2020-01-08,31338.4,31313.05,1938180.0,31313.05,BANKNIFTY-I,14:23:00,3560
31330.5,2020-01-08,31346.95,31326.8,1939760.0,31333.0,BANKNIFTY-I,14:24:00,4280
31337.85,2020-01-08,31340.0,31322.0,1939760.0,31330.5,BANKNIFTY-I,14:25:00,2180
31352.35,2020-01-08,31358.0,31332.0,1939760.0,31337.85,BANKNIFTY-I,14:26:00,4880
31335.9,2020-01-08,31352.35,31333.05,1938240.0,31352.35,BANKNIFTY-I,14:27:00,4360
31342.95,2020-01-08,31343.0,31334.05,1938240.0,31334.55,BANKNIFTY-I,14:28:00,2240
31319.95,2020-01-08,31342.95,31319.95,1938240.0,31342.95,BANKNIFTY-I,14:29:00,4680
31324.95,2020-01-08,31344.25,31317.05,1939680.0,31319.7,BANKNIFTY-I,14:30:00,2480
31311.05,2020-01-08,31327.0,31311.05,1939680.0,31324.95,BANKNIFTY-I,14:31:00,4340
31322.05,2020-01-08,31328.5,31303.05,1939680.0,31309.05,BANKNIFTY-I,14:32:00,5940
31323.95,2020-01-08,31334.95,31322.05,1939440.0,31322.05,BANKNIFTY-I,14:33:00,4040
31327.0,2020-01-08,31327.0,31315.0,1939440.0,31324.8,BANKNIFTY-I,14:34:00,1820
31342.8,2020-01-08,31354.2,31321.55,1939440.0,31327.0,BANKNIFTY-I,14:35:00,6520
31363.0,2020-01-08,31383.3,31341.1,1939060.0,31342.8,BANKNIFTY-I,14:36:00,9160
31383.35,2020-01-08,31398.0,31362.8,1939060.0,31362.8,BANKNIFTY-I,14:37:00,15080
31382.55,2020-01-08,31400.3,31377.1,1939060.0,31381.35,BANKNIFTY-I,14:38:00,11020
31370.85,2020-01-08,31384.0,31365.0,1934420.0,31381.55,BANKNIFTY-I,14:39:00,7260
31359.7,2020-01-08,31380.6,31359.7,1934420.0,31376.45,BANKNIFTY-I,14:40:00,8280
31369.45,2020-01-08,31374.95,31351.0,1934420.0,31353.9,BANKNIFTY-I,14:41:00,4260
31384.0,2020-01-08,31384.0,31360.0,1933460.0,31369.45,BANKNIFTY-I,14:42:00,3720
31386.1,2020-01-08,31395.7,31375.55,1933460.0,31382.05,BANKNIFTY-I,14:43:00,5460
31381.05,2020-01-08,31397.85,31380.0,1933460.0,31386.55,BANKNIFTY-I,14:44:00,5380
31375.9,2020-01-08,31381.95,31370.0,1937840.0,31381.05,BANKNIFTY-I,14:45:00,3300
31410.75,2020-01-08,31411.75,31373.0,1937840.0,31375.9,BANKNIFTY-I,14:46:00,14260
31416.9,2020-01-08,31424.95,31392.5,1937840.0,31411.25,BANKNIFTY-I,14:47:00,17400
31401.15,2020-01-08,31414.0,31400.0,1937420.0,31413.95,BANKNIFTY-I,14:48:00,6160
31391.0,2020-01-08,31403.9,31390.0,1937420.0,31400.0,BANKNIFTY-I,14:49:00,4700
31380.45,2020-01-08,31398.6,31375.4,1937420.0,31391.0,BANKNIFTY-I,14:50:00,7420
31376.5,2020-01-08,31385.05,31370.0,1936180.0,31380.65,BANKNIFTY-I,14:51:00,7820
31444.25,2020-01-08,31488.0,31376.5,1936180.0,31376.5,BANKNIFTY-I,14:52:00,80380
31459.35,2020-01-08,31476.35,31430.0,1936180.0,31438.4,BANKNIFTY-I,14:53:00,28660
31456.8,2020-01-08,31465.4,31450.05,1936620.0,31459.1,BANKNIFTY-I,14:54:00,16840
31524.5,2020-01-08,31541.2,31455.0,1936620.0,31456.95,BANKNIFTY-I,14:55:00,57860
31484.65,2020-01-08,31530.05,31484.65,1936620.0,31526.7,BANKNIFTY-I,14:56:00,37880
31498.25,2020-01-08,31498.25,31476.5,1932320.0,31490.05,BANKNIFTY-I,14:57:00,22160
31491.4,2020-01-08,31500.0,31475.0,1932320.0,31495.6,BANKNIFTY-I,14:58:00,15960
31489.8,2020-01-08,31504.9,31485.0,1932320.0,31491.95,BANKNIFTY-I,14:59:00,12880
31489.95,2020-01-08,31519.9,31486.75,1929000.0,31486.75,BANKNIFTY-I,15:00:00,16400
31466.1,2020-01-08,31499.25,31459.2,1929000.0,31490.0,BANKNIFTY-I,15:01:00,14840
31450.2,2020-01-08,31475.0,31446.9,1929000.0,31464.35,BANKNIFTY-I,15:02:00,14520
31427.95,2020-01-08,31458.45,31427.95,1923940.0,31450.0,BANKNIFTY-I,15:03:00,13800
31447.25,2020-01-08,31447.25,31420.0,1923940.0,31421.1,BANKNIFTY-I,15:04:00,16500
31435.5,2020-01-08,31449.4,31433.1,1923940.0,31440.0,BANKNIFTY-I,15:05:00,7540
31433.7,2020-01-08,31444.35,31430.0,1918800.0,31442.4,BANKNIFTY-I,15:06:00,6060
31444.0,2020-01-08,31446.8,31425.3,1918800.0,31426.0,BANKNIFTY-I,15:07:00,6120
31437.75,2020-01-08,31446.65,31430.0,1918800.0,31446.35,BANKNIFTY-I,15:08:00,7640
31450.0,2020-01-08,31457.25,31435.25,1916880.0,31437.75,BANKNIFTY-I,15:09:00,7960
31431.45,2020-01-08,31447.1,31430.3,1916880.0,31447.1,BANKNIFTY-I,15:10:00,11720
31435.0,2020-01-08,31453.9,31434.55,1916880.0,31434.7,BANKNIFTY-I,15:11:00,7720
31437.0,2020-01-08,31445.15,31432.65,1911280.0,31439.95,BANKNIFTY-I,15:12:00,6040
31431.0,2020-01-08,31440.0,31431.0,1911280.0,31436.0,BANKNIFTY-I,15:13:00,4340
31445.3,2020-01-08,31449.95,31431.0,1911280.0,31434.95,BANKNIFTY-I,15:14:00,7700
31429.0,2020-01-08,31446.95,31425.0,1902180.0,31441.25,BANKNIFTY-I,15:15:00,12820
31437.35,2020-01-08,31444.4,31425.0,1902180.0,31429.0,BANKNIFTY-I,15:16:00,12560
31452.6,2020-01-08,31453.5,31432.0,1902180.0,31435.05,BANKNIFTY-I,15:17:00,15660
31446.45,2020-01-08,31459.15,31446.0,1889900.0,31452.6,BANKNIFTY-I,15:18:00,7440
31442.95,2020-01-08,31453.85,31442.9,1889900.0,31445.95,BANKNIFTY-I,15:19:00,7220
31444.0,2020-01-08,31459.0,31435.9,1889900.0,31442.15,BANKNIFTY-I,15:20:00,21720
31448.4,2020-01-08,31454.5,31442.75,1867720.0,31444.0,BANKNIFTY-I,15:21:00,14240
31437.15,2020-01-08,31446.75,31437.15,1867720.0,31443.65,BANKNIFTY-I,15:22:00,16400
31442.3,2020-01-08,31453.0,31436.0,1867720.0,31437.1,BANKNIFTY-I,15:23:00,21000
31438.3,2020-01-08,31440.5,31434.0,1849800.0,31440.1,BANKNIFTY-I,15:24:00,11580
31435.1,2020-01-08,31448.0,31435.0,1849800.0,31437.85,BANKNIFTY-I,15:25:00,14440
31430.0,2020-01-08,31439.45,31427.95,1849800.0,31435.1,BANKNIFTY-I,15:26:00,17740
31431.15,2020-01-08,31431.9,31428.8,1834560.0,31430.65,BANKNIFTY-I,15:27:00,15800
31425.0,2020-01-08,31430.9,31424.85,1834560.0,31430.2,BANKNIFTY-I,15:28:00,15580
31426.05,2020-01-08,31432.95,31424.65,1834560.0,31424.75,BANKNIFTY-I,15:29:00,17120
